Movie URL,Count in File1,Count in File2,Count in File3_pred,Count in File3_label,Total Count
<http://dbpedia.org/resource/Are_We_There_Yet%3F_(film)>,7,0,0,0,7
<http://dbpedia.org/resource/Are_You_Here>,1,0,0,0,1
<http://dbpedia.org/resource/Area_51_(film)>,3,0,0,1,4
<http://dbpedia.org/resource/Argo_(2012_film)>,8,1,0,0,9
<http://dbpedia.org/resource/Armageddon_(1997_film)>,36,2,0,1,39
<http://dbpedia.org/resource/Armageddon_(1998_film)>,7,0,0,0,7
<http://dbpedia.org/resource/Army_Wives_(1987_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Army_of_Darkness>,0,1,0,0,1
<http://dbpedia.org/resource/Around_the_World_in_80_Days_(2004_film)>,4,0,0,0,4
<http://dbpedia.org/resource/Arrietty>,1,0,0,0,1
<http://dbpedia.org/resource/Arrival_(film)>,171,5,26,12,214
<http://dbpedia.org/resource/Arsenic_and_Old_Lace_(film)>,0,2,0,0,2
<http://dbpedia.org/resource/Arthur_(2011_film)>,3,1,0,0,4
<http://dbpedia.org/resource/Arthur_Christmas>,1,0,0,0,1
<http://dbpedia.org/resource/As_Good_as_It_Gets>,26,0,0,2,28
<http://dbpedia.org/resource/As_You_Are_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Ask_the_Dust_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Assassin's_Creed_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Assassins_(1995_film)>,0,0,0,1,1
<http://dbpedia.org/resource/Atlantic_Rim_(film)>,5,0,0,1,6
<http://dbpedia.org/resource/Atlantis:_The_Lost_Empire>,2,0,0,0,2
<http://dbpedia.org/resource/Atomic_Blonde>,47,0,0,1,48
<http://dbpedia.org/resource/Atonement_(2007_film)>,15,2,0,0,17
<http://dbpedia.org/resource/Attack_of_the_50_Foot_Woman>,2,0,0,0,2
<http://dbpedia.org/resource/Attack_on_Titan_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Attack_the_Block>,1,0,0,0,1
<http://dbpedia.org/resource/Attakathi>,1,0,0,0,1
<http://dbpedia.org/resource/Au_revoir_les_enfants>,1,0,0,0,1
<http://dbpedia.org/resource/Audition_(1999_film)>,1,0,0,0,1
<http://dbpedia.org/resource/August:_Osage_County_(film)>,6,1,0,0,7
<http://dbpedia.org/resource/August_Rush>,1,3,0,1,5
<http://dbpedia.org/resource/Auntie_Mame_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Austenland_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Austin_Powers:_International_Man_of_Mystery>,6,0,0,0,6
<http://dbpedia.org/resource/Austin_Powers:_The_Spy_Who_Shagged_Me>,1,0,0,0,1
<http://dbpedia.org/resource/Austin_Powers>,7,0,0,1,8
<http://dbpedia.org/resource/Austin_Powers_in_Goldmember>,2,3,0,0,5
<http://dbpedia.org/resource/Australia_(2008_film)>,4,0,0,0,4
<http://dbpedia.org/resource/Autumn_in_New_York_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Avatar_(2004_film)>,9,0,0,0,9
<http://dbpedia.org/resource/Avatar_(2009_film)>,133,7,6,8,154
<http://dbpedia.org/resource/Avatar_(newspaper)>,1,0,0,0,1
<http://dbpedia.org/resource/Avenger_(film)>,16,8,0,2,26
<http://dbpedia.org/resource/Avengers:_Age_of_Ultron>,12,3,0,0,15
<http://dbpedia.org/resource/Avengers:_Infinity_War>,77,154,0,4,235
<http://dbpedia.org/resource/Avengers_Grimm>,3,1,0,0,4
<http://dbpedia.org/resource/Awakenings>,2,0,0,0,2
<http://dbpedia.org/resource/Away_We_Go>,1,0,0,0,1
<http://dbpedia.org/resource/Ayn_Rand:_A_Sense_of_Life>,1,0,0,0,1
<http://dbpedia.org/resource/BASEketball>,5,0,0,0,5
<http://dbpedia.org/resource/BURN-E>,3,0,0,0,3
<http://dbpedia.org/resource/Babe:_Pig_in_the_City>,1,0,0,0,1
<http://dbpedia.org/resource/Babe_(film)>,12,1,0,0,13
<http://dbpedia.org/resource/Babel_(film)>,4,3,0,0,7
<http://dbpedia.org/resource/Babes_in_Toyland_(1934_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Baby's_Day_Out>,2,0,0,0,2
<http://dbpedia.org/resource/Baby_Boy_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/Baby_Driver>,122,7,7,5,141
<http://dbpedia.org/resource/Baby_Mama_(film)>,18,1,0,0,19
<http://dbpedia.org/resource/Bachelor_Party_(2012_film)>,9,0,0,0,9
<http://dbpedia.org/resource/Bachelor_Party_Vegas>,1,0,0,0,1
<http://dbpedia.org/resource/Bachelorette_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Back_to_Hannibal:_The_Return_of_Tom_Sawyer_and_Huckleberry_Finn>,1,0,0,0,1
<http://dbpedia.org/resource/Back_to_School>,1,0,0,0,1
<http://dbpedia.org/resource/Back_to_the_Future>,59,13,20,4,96
<http://dbpedia.org/resource/Back_to_the_Future_Part_II>,3,0,0,1,4
<http://dbpedia.org/resource/Back_to_the_Future_Part_III>,4,0,0,1,5
<http://dbpedia.org/resource/Backcountry_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Backdraft_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Backtrack_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bad_Boys_(1995_film)>,43,2,0,0,45
<http://dbpedia.org/resource/Bad_Boys_(2003_film)>,6,0,0,2,8
<http://dbpedia.org/resource/Bad_Boys_(Zara_Larsson_song)>,1,0,0,0,1
<http://dbpedia.org/resource/Bad_Boys_II>,18,0,0,2,20
<http://dbpedia.org/resource/Bad_Company_(2002_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Bad_Education_(2004_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Bad_Girls_(1994_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bad_Girls_(2012_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bad_Lieutenant:_Port_of_Call_New_Orleans>,1,0,0,0,1
<http://dbpedia.org/resource/Bad_Moms>,241,9,35,13,298
<http://dbpedia.org/resource/Bad_News_Bears>,4,1,0,0,5
<http://dbpedia.org/resource/Bad_Santa>,27,2,0,0,29
<http://dbpedia.org/resource/Bad_Santa_2>,13,0,0,0,13
<http://dbpedia.org/resource/Bad_Taste>,2,0,0,0,2
<http://dbpedia.org/resource/Bad_Teacher>,3,0,0,0,3
<http://dbpedia.org/resource/Bad_Words_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Badlands_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Baggage_Claim_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Balls_of_Fury>,1,0,0,0,1
<http://dbpedia.org/resource/Balto_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Bambi>,20,4,0,0,24
<http://dbpedia.org/resource/Bambi_(2013_film)>,6,0,0,0,6
<http://dbpedia.org/resource/Bambi_II>,1,0,0,0,1
<http://dbpedia.org/resource/Bananas_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bandits_(1997_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bandits_(2001_film)>,1,1,0,0,2
<http://dbpedia.org/resource/Bandslam>,1,0,0,0,1
<http://dbpedia.org/resource/Barbarella_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Barbershop:_The_Next_Cut>,2,0,0,0,2
<http://dbpedia.org/resource/Barbershop_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/Barbie_as_Rapunzel>,0,1,0,0,1
<http://dbpedia.org/resource/Barbie_of_Swan_Lake>,1,0,0,0,1
<http://dbpedia.org/resource/Barefoot_in_the_Park_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Barry_(2016_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Barry_Lyndon>,4,0,0,0,4
<http://dbpedia.org/resource/Barton_Fink>,7,0,0,1,8
<http://dbpedia.org/resource/Basic_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Basic_Instinct>,9,1,0,0,10
<http://dbpedia.org/resource/Bastille_Day_(2016_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Bates_Motel_(season_5)>,6,0,0,0,6
<http://dbpedia.org/resource/Batman:_The_Dark_Knight_Returns_(film)>,8,0,0,1,9
<http://dbpedia.org/resource/Batman:_Under_the_Red_Hood>,1,0,0,0,1
<http://dbpedia.org/resource/Batman_&_Robin_(film)>,9,1,0,0,10
<http://dbpedia.org/resource/Batman_(1966_film)>,7,0,0,0,7
<http://dbpedia.org/resource/Batman_(1989_film)>,28,5,0,1,34
<http://dbpedia.org/resource/Batman_Begins>,30,1,0,1,32
<http://dbpedia.org/resource/Batman_Beyond:_Return_of_the_Joker>,0,0,0,1,1
<http://dbpedia.org/resource/Batman_Forever>,10,1,0,0,11
<http://dbpedia.org/resource/Batman_Returns>,1,1,0,0,2
<http://dbpedia.org/resource/Batman_v_Superman:_Dawn_of_Justice>,14,2,0,0,16
<http://dbpedia.org/resource/Batman_vs._Robin>,3,0,0,0,3
<http://dbpedia.org/resource/Bats_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Batteries_Not_Included>,1,0,0,0,1
<http://dbpedia.org/resource/Battle_Royale_(film)>,7,1,0,0,8
<http://dbpedia.org/resource/Battle_of_Britain_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/Battle_of_Los_Angeles_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Battle_of_the_Bulge_(1965_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Battle_of_the_Sexes_(2017_film)>,4,0,2,1,7
<http://dbpedia.org/resource/Battleship_(film)>,7,0,0,0,7
<http://dbpedia.org/resource/Battlestar_Galactica:_Razor>,3,0,0,0,3
<http://dbpedia.org/resource/Battlestar_Galactica:_The_Plan>,2,0,0,0,2
<http://dbpedia.org/resource/Baywatch_(film)>,83,6,5,10,104
<http://dbpedia.org/resource/Be_Cool>,3,0,0,0,3
<http://dbpedia.org/resource/Beaches_(1988_film)>,18,2,0,2,22
<http://dbpedia.org/resource/Bears_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beastly_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Beasts_of_No_Nation_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Beautiful_Creatures_(2000_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Beautiful_Minds_(TV_programme)>,1,0,0,0,1
<http://dbpedia.org/resource/Beauty_Shop>,2,0,0,0,2
<http://dbpedia.org/resource/Beauty_and_the_Beast:_The_Enchanted_Christmas>,1,0,0,0,1
<http://dbpedia.org/resource/Beauty_and_the_Beast_(1934_film)>,2,1,0,0,3
<http://dbpedia.org/resource/Beauty_and_the_Beast_(2005_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beauty_and_the_Beast_(2009_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beauty_and_the_Beast_(2017_film)>,134,9,7,9,159
<http://dbpedia.org/resource/Beauty_and_the_Bestie>,1,0,0,0,1
<http://dbpedia.org/resource/Because_I_Said_So_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Because_of_Winn-Dixie_(film)>,6,0,0,0,6
<http://dbpedia.org/resource/Because_of_You_(1952_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Becoming_Jane>,3,0,0,0,3
<http://dbpedia.org/resource/Bedevilled_(2010_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bedknobs_and_Broomsticks>,2,0,0,0,2
<http://dbpedia.org/resource/Bedtime_Stories_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Bee_Movie>,3,1,1,1,6
<http://dbpedia.org/resource/Beer_for_My_Horses_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Beerfest>,13,1,0,1,15
<http://dbpedia.org/resource/Beethoven's_2nd_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beethoven's_3rd_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beethoven's_4th_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beethoven_(film)>,14,1,0,1,16
<http://dbpedia.org/resource/Beetlejuice>,19,4,2,2,27
<http://dbpedia.org/resource/Before_I_Fall_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Before_I_Go_to_Sleep_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Before_I_Wake_(2016_film)>,6,0,0,1,7
<http://dbpedia.org/resource/Before_Midnight>,4,1,0,1,6
<http://dbpedia.org/resource/Before_Night_Falls_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Before_Sunset>,1,0,0,0,1
<http://dbpedia.org/resource/Begin_Again_(film)>,3,0,0,1,4
<http://dbpedia.org/resource/Beginners_(short_story_collection)>,1,0,0,0,1
<http://dbpedia.org/resource/Behind_Enemy_Lines_(2001_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Behind_the_Mask_(2006_film)>,1,3,0,0,4
<http://dbpedia.org/resource/Being_Charlie>,2,0,0,0,2
<http://dbpedia.org/resource/Being_Elmo:_A_Puppeteer's_Journey>,0,0,0,1,1
<http://dbpedia.org/resource/Being_John_Malkovich>,3,2,0,1,6
<http://dbpedia.org/resource/Being_There>,2,0,0,0,2
"<http://dbpedia.org/resource/Bell,_Book_and_Candle>",1,0,0,0,1
<http://dbpedia.org/resource/Belly_(film)>,3,1,0,0,4
<http://dbpedia.org/resource/Beloved_(1998_film)>,0,2,0,0,2
<http://dbpedia.org/resource/Ben-Hur_(1959_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Ben_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bend_It_Like_Beckham>,8,0,0,0,8
<http://dbpedia.org/resource/Beneath_(2013_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Benji:_Off_the_Leash!>,1,0,0,0,1
<http://dbpedia.org/resource/Benji_(1974_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Benji_the_Hunted>,0,0,0,1,1
<http://dbpedia.org/resource/Benny_&_Joon>,3,0,0,0,3
<http://dbpedia.org/resource/Berlin_Syndrome_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Bernie_(2011_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Bertie_and_Elizabeth>,1,0,0,0,1
<http://dbpedia.org/resource/Best_in_Show_(film)>,7,0,0,2,9
<http://dbpedia.org/resource/Better_Off_Dead_(film)>,3,3,0,0,6
<http://dbpedia.org/resource/Better_Than_Chocolate>,1,0,0,0,1
<http://dbpedia.org/resource/Between_Us_(2016_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Beverly_Hills_Chihuahua>,1,0,0,0,1
<http://dbpedia.org/resource/Beverly_Hills_Cop>,26,3,0,0,29
<http://dbpedia.org/resource/Beverly_Hills_Cop_II>,3,0,0,0,3
<http://dbpedia.org/resource/Beverly_Hills_Cop_III>,2,0,0,0,2
<http://dbpedia.org/resource/Beverly_Hills_Ninja>,2,2,0,0,4
<http://dbpedia.org/resource/Beware!_The_Blob>,1,0,0,0,1
<http://dbpedia.org/resource/Beware_the_Slenderman>,1,1,0,0,2
<http://dbpedia.org/resource/Bewitched_(2005_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beyond_Skyline>,1,0,0,0,1
<http://dbpedia.org/resource/Beyond_a_Reasonable_Doubt_(2009_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Beyond_the_Valley_of_the_Dolls>,0,0,0,1,1
<http://dbpedia.org/resource/Bicentennial_Man_(film)>,11,0,0,0,11
<http://dbpedia.org/resource/Bichhoo>,1,0,0,0,1
<http://dbpedia.org/resource/Bicycle_Thieves>,3,0,0,0,3
<http://dbpedia.org/resource/Big_(film)>,50,4,8,4,66
<http://dbpedia.org/resource/Big_Blue_Lake>,0,0,0,1,1
<http://dbpedia.org/resource/Big_Business_(1988_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Big_Daddy_(1999_film)>,63,10,0,3,76
<http://dbpedia.org/resource/Big_Eden>,0,1,0,0,1
<http://dbpedia.org/resource/Big_Eyes>,0,2,0,1,3
<http://dbpedia.org/resource/Big_Fat_Liar>,1,1,0,1,3
<http://dbpedia.org/resource/Big_Fish>,10,3,0,0,13
<http://dbpedia.org/resource/Big_Hero_6_(film)>,25,6,3,4,38
<http://dbpedia.org/resource/Big_Mama_(film)>,0,2,0,0,2
<http://dbpedia.org/resource/Big_Momma's_House>,10,0,0,1,11
<http://dbpedia.org/resource/Big_Momma's_House_2>,2,0,0,1,3
"<http://dbpedia.org/resource/Big_Mommas:_Like_Father,_Like_Son>",1,0,0,0,1
<http://dbpedia.org/resource/Big_Stan>,2,0,0,0,2
<http://dbpedia.org/resource/Big_Top_Pee-wee>,1,0,0,0,1
<http://dbpedia.org/resource/Big_Trouble_in_Little_China>,3,1,1,0,5
<http://dbpedia.org/resource/Bill_&_Ted's_Bogus_Journey>,4,2,0,0,6
<http://dbpedia.org/resource/Bill_&_Ted's_Excellent_Adventure>,8,2,0,0,10
<http://dbpedia.org/resource/Billy_Budd_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Billy_Elliot>,1,0,0,0,1
<http://dbpedia.org/resource/Billy_Liar_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Billy_Lynn's_Long_Halftime_Walk_(film)>,4,0,0,0,4
<http://dbpedia.org/resource/Billy_Madison>,77,13,5,3,98
<http://dbpedia.org/resource/Bim>,3,0,0,0,3
<http://dbpedia.org/resource/Bio-Dome>,3,4,0,0,7
<http://dbpedia.org/resource/Bird_(1988_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Bird_on_a_Wire_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Birdman_(film)>,6,6,0,0,12
<http://dbpedia.org/resource/Birdman_of_Alcatraz_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Birth_of_the_Dragon>,1,0,0,0,1
<http://dbpedia.org/resource/Black_(2015_Belgian_film)>,1,5,0,1,7
<http://dbpedia.org/resource/Black_Beauty_(1971_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Black_Beauty_(1994_film)>,4,0,0,0,4
<http://dbpedia.org/resource/Black_Belt_(2007_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Black_Christmas_(1974_film)>,1,0,0,1,2
<http://dbpedia.org/resource/Black_Christmas_(2006_film)>,3,0,1,0,4
<http://dbpedia.org/resource/Black_Death_(film)>,0,0,0,1,1
<http://dbpedia.org/resource/Black_Knight_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Black_Mask_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Black_Mask_2:_City_of_Masks>,1,0,0,0,1
<http://dbpedia.org/resource/Black_Mass_(film)>,8,3,0,0,11
<http://dbpedia.org/resource/Black_Panther_(film)>,727,114,351,41,1233
<http://dbpedia.org/resource/Black_Rain_(1989_American_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Black_Roses_(1988_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Black_Sheep_(1996_film)>,7,5,1,3,16
<http://dbpedia.org/resource/Black_Sheep_(2006_German_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Black_Snake_Moan_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Black_Stallion_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Black_Swan_(film)>,38,5,1,2,46
<http://dbpedia.org/resource/Black_Water_(2007_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Blackbeard's_Ghost>,1,0,0,0,1
<http://dbpedia.org/resource/Blackfish_(film)>,29,0,7,2,38
<http://dbpedia.org/resource/Blackhat_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/Blackthorn_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Blacktop_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Blade:_Trinity>,0,0,0,1,1
<http://dbpedia.org/resource/Blade_(film)>,22,8,3,3,36
<http://dbpedia.org/resource/Blade_II>,4,2,0,1,7
<http://dbpedia.org/resource/Blade_Runner>,88,13,11,8,120
<http://dbpedia.org/resource/Blades_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Blades_of_Glory>,15,2,0,1,18
<http://dbpedia.org/resource/Blair_Witch_(film)>,11,1,0,1,13
<http://dbpedia.org/resource/Blank_Check_(film)>,3,1,0,0,4
<http://dbpedia.org/resource/Blankman>,1,0,0,0,1
<http://dbpedia.org/resource/Blast_from_the_Past_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Blazing_Saddles>,64,7,4,3,78
<http://dbpedia.org/resource/Bleed_for_This>,5,0,0,0,5
<http://dbpedia.org/resource/Bleeding_Steel>,2,0,0,0,2
<http://dbpedia.org/resource/Blended_(film)>,97,0,11,6,114
<http://dbpedia.org/resource/Blindside_(film)>,6,0,0,0,6
<http://dbpedia.org/resource/Blitz_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Blockers_(film)>,46,9,3,4,62
<http://dbpedia.org/resource/Blood_Car>,1,0,0,0,1
<http://dbpedia.org/resource/Blood_Diamond>,8,3,0,0,11
<http://dbpedia.org/resource/Blood_Feast>,2,0,0,0,2
<http://dbpedia.org/resource/Blood_In_Blood_Out>,3,0,0,0,3
<http://dbpedia.org/resource/Blood_Red_(novel)>,0,1,0,0,1
<http://dbpedia.org/resource/Blood_Simple>,3,2,0,0,5
<http://dbpedia.org/resource/Blood_and_Bone>,2,0,0,1,3
<http://dbpedia.org/resource/Bloodsport_(film)>,9,0,0,0,9
<http://dbpedia.org/resource/Blow_(film)>,21,4,2,0,27
<http://dbpedia.org/resource/Blown_Away_(1994_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Blue_Chips>,1,0,0,0,1
<http://dbpedia.org/resource/Blue_Crush>,1,0,0,1,2
<http://dbpedia.org/resource/Blue_Hawaii>,1,0,0,0,1
<http://dbpedia.org/resource/Blue_Is_the_Warmest_Colour>,7,0,0,1,8
<http://dbpedia.org/resource/Blue_Moon_Rising_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Blue_Planet_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/Blue_Ruin>,2,0,0,0,2
<http://dbpedia.org/resource/Blue_Streak_(film)>,2,1,0,0,3
<http://dbpedia.org/resource/Blue_Valentine_(film)>,2,0,0,0,2
<http://dbpedia.org/resource/Boat_Trip_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Bob_Fleming..._Mission_Casablanca>,1,0,0,0,1
<http://dbpedia.org/resource/Body_Snatchers_(1993_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Body_of_Lies_(film)>,7,0,0,0,7
<http://dbpedia.org/resource/Boiler_Room_(film)>,0,1,0,0,1
<http://dbpedia.org/resource/Bolt_(2008_film)>,5,1,1,1,8
<http://dbpedia.org/resource/Bombing_the_Nazis>,1,0,0,0,1
<http://dbpedia.org/resource/Bone_Tomahawk>,1,0,0,0,1
<http://dbpedia.org/resource/Bonnie_and_Clyde_(film)>,1,1,0,0,2
<http://dbpedia.org/resource/Boo!_A_Madea_Halloween>,11,0,0,0,11
<http://dbpedia.org/resource/Boo_2!_A_Madea_Halloween>,3,0,0,2,5
<http://dbpedia.org/resource/Boogie_Nights>,8,2,0,0,10
<http://dbpedia.org/resource/Book_of_Shadows:_Blair_Witch_2>,3,0,0,0,3
<http://dbpedia.org/resource/Boomerang_(2001_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Boomerang_(2015_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Booty_Call>,2,0,0,0,2
<http://dbpedia.org/resource/Borat>,37,12,2,7,58
<http://dbpedia.org/resource/Bordello_of_Blood>,2,0,0,0,2
<http://dbpedia.org/resource/Born_Free>,1,0,0,0,1
<http://dbpedia.org/resource/Born_in_China>,4,0,0,0,4
<http://dbpedia.org/resource/Born_on_the_Fourth_of_July_(film)>,2,1,0,0,3
<http://dbpedia.org/resource/Born_to_Be_Wild_(2011_film)>,2,0,0,0,2
<http://dbpedia.org/resource/Born_to_Race_(2011_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Boruto:_Naruto_the_Movie>,7,0,0,0,7
<http://dbpedia.org/resource/Bottle_Rocket>,0,0,0,2,2
<http://dbpedia.org/resource/Bound_(1996_film)>,0,0,0,1,1
<http://dbpedia.org/resource/Bounty_Hunters_(British_TV_series)>,4,0,0,0,4
<http://dbpedia.org/resource/Bourne_(film_series)>,3,0,0,0,3
<http://dbpedia.org/resource/Bowfinger>,5,0,0,0,5
<http://dbpedia.org/resource/Bowling_for_Columbine>,9,0,3,1,13
<http://dbpedia.org/resource/Boxing_Helena>,9,0,2,0,11
<http://dbpedia.org/resource/Boy_(2010_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Boy_Wonder_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Boyhood_(2014_film)>,20,3,1,1,25
<http://dbpedia.org/resource/Boyka:_Undisputed>,1,0,0,0,1
<http://dbpedia.org/resource/Boys_Don't_Cry_(1999_film)>,3,0,1,1,5
<http://dbpedia.org/resource/Boys_on_the_Side>,2,0,0,2,4
<http://dbpedia.org/resource/Boyz_n_the_Hood>,4,0,0,0,4
<http://dbpedia.org/resource/Braindead_(film)>,5,0,0,0,5
<http://dbpedia.org/resource/Bram_Stoker's_Dracula_(1992_film)>,2,3,0,0,5
<http://dbpedia.org/resource/Brave_(2012_film)>,24,3,1,1,29
<http://dbpedia.org/resource/Brave_New_World_(1998_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Braveheart>,81,7,5,3,96
<http://dbpedia.org/resource/Brawl_in_Cell_Block_99>,4,0,0,1,5
<http://dbpedia.org/resource/Brazil_(1985_film)>,1,1,0,0,2
<http://dbpedia.org/resource/Breakfast_at_Tiffany's_(film)>,38,2,0,0,40
<http://dbpedia.org/resource/Breaking_Dawn_(2004_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Breaking_In_(2018_film)>,0,8,0,0,8
<http://dbpedia.org/resource/Breaking_and_Entering_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Breathe_(2009_film)>,0,1,0,0,1
<http://dbpedia.org/resource/Breathe_(2017_film)>,5,0,0,1,6
<http://dbpedia.org/resource/Breathe_In_(film)>,1,0,0,0,1
<http://dbpedia.org/resource/Brewster's_Millions_(1985_film)>,3,0,0,0,3
<http://dbpedia.org/resource/Brian's_Song_(2001_film)>,1,0,0,0,1
<http://dbpedia.org/resource/Brick_(film)>,3,0,0,0,3
<http://dbpedia.org/resource/Brick_Mansions>,3,0,0,0,3
<http://dbpedia.org/resource/Bride_Wars>,20,0,2,3,25
